order_id,user_id,total,payment
5310,33,601307,cash
5311,2943,258479,credit_card
5312,1728,324307,credit_card
5313,2156,213505,credit_card
5314,935,202263,instalment
5315,577,424827,instalment
5316,123,537868,cash
5317,1221,953121,instalment
5318,772,644918,instalment
5319,449,550960,instalment
5320,637,577910,credit_card
5321,2342,160372,cash
5322,1697,410170,credit_card
5323,2983,119288,instalment
5324,1943,800933,credit_card
5325,1660,827971,cash
5326,2167,197256,cash
5327,285,304893,credit_card
5328,629,684187,credit_card
5329,1693,555330,instalment
5330,799,451409,credit_card
5331,1573,159397,cash
5332,1972,855943,cash
5333,2802,155421,instalment
5334,914,273582,instalment
5335,2615,714988,cash
5336,2520,443328,cash
5337,208,915778,instalment
5338,2783,749871,credit_card
5339,2169,485849,credit_card
5340,109,795888,cash
5341,184,666788,credit_card
5342,1927,151159,cash
5343,2350,733163,instalment
5344,72,739164,cash
5345,856,900553,instalment
5346,624,778685,credit_card
5347,196,861155,credit_card
5348,228,460956,cash
5349,1113,948433,credit_card
5350,79,336786,instalment
5351,1150,421344,credit_card
5352,2196,854497,cash
5353,2240,610702,cash
5354,1941,411745,credit_card
5355,662,945038,credit_card
5356,1603,474451,credit_card
5357,2853,771797,instalment
5358,591,598482,cash
5359,212,330533,credit_card
5360,350,606173,instalment
5361,1290,352834,credit_card
5362,2609,216150,credit_card
5363,2287,448184,instalment
5364,2671,882372,credit_card
5365,1883,669736,instalment
5366,2778,915132,cash
5367,1906,342844,instalment
5368,1509,485035,credit_card
5369,366,622649,credit_card
5370,1199,462854,credit_card
5371,2159,925954,credit_card
5372,1777,680913,instalment
5373,2349,795103,instalment
5374,517,339755,cash
5375,1596,718501,credit_card
5376,740,511982,cash
5377,86,717498,instalment
5378,2930,818466,cash
5379,957,291410,credit_card
5380,1740,838858,credit_card
5381,996,261720,cash
5382,2401,290351,cash
5383,311,968816,cash
5384,2301,684563,credit_card
5385,945,342986,credit_card
5386,1696,972206,credit_card
5387,1681,306766,cash
5388,518,582014,credit_card
5389,2161,234121,credit_card
5390,1371,560454,credit_card
5391,2098,728317,credit_card
5392,968,738124,cash
5393,2827,478700,credit_card
5394,1599,302622,cash
5395,2768,978930,cash
5396,1367,192074,cash
5397,2590,593617,cash
5398,894,522893,instalment
5399,241,870460,instalment
5400,2036,754172,cash
5401,594,947701,instalment
5402,2339,920069,cash
5403,1001,167100,credit_card
5404,1909,286478,cash
5405,2220,210777,cash
5406,208,594524,credit_card
5407,1683,654153,instalment
5408,1988,423464,instalment
5409,2455,640518,credit_card
5410,290,845923,cash
5411,5,847096,cash
5412,2137,448523,credit_card
5413,1767,790081,instalment
5414,2742,728012,credit_card
5415,114,321505,credit_card
5416,2165,935914,credit_card
5417,1297,126123,credit_card
5418,108,927223,credit_card
5419,2512,811072,instalment
5420,1842,550025,cash
5421,100,450580,cash
5422,2100,199982,instalment
5423,597,404005,cash
5424,2641,577752,instalment
5425,2367,953391,credit_card
5426,1128,535277,cash
5427,603,420717,credit_card
5428,1982,942630,credit_card
5429,255,874267,instalment
5430,2580,907402,instalment
5431,878,218368,cash
5432,2778,598350,cash
5433,435,567728,cash
5434,2184,157465,instalment
5435,909,239385,credit_card
5436,1539,934021,credit_card
5437,203,279206,instalment
5438,237,795349,instalment
5439,773,405241,cash
5440,1045,827664,credit_card
5441,300,547798,credit_card
5442,185,320206,cash
5443,2447,942798,instalment
5444,654,366731,cash
5445,1976,785465,cash
5446,2484,576295,credit_card
5447,1310,983725,credit_card
5448,2430,454970,credit_card
5449,1185,159577,cash
5450,1252,349886,cash
5451,1802,410970,cash
5452,2316,146362,cash
5453,2151,121675,cash
5454,1556,764059,instalment
5455,2648,729737,instalment
5456,1999,525387,cash
5457,950,868705,instalment
5458,2028,192088,credit_card
5459,807,801300,instalment
5460,912,349926,credit_card
5461,198,395969,cash
5462,1806,657712,instalment
5463,44,291393,instalment
5464,369,408089,instalment
5465,1018,513625,credit_card
5466,974,745598,credit_card
5467,2998,743620,cash
5468,2231,952293,instalment
5469,2635,658396,cash
5470,1522,745388,cash
5471,1847,668495,instalment
5472,1790,696038,credit_card
5473,2656,965568,credit_card
5474,2994,176835,instalment
5475,1286,829312,instalment
5476,444,883235,credit_card
5477,665,460969,cash
5478,2212,272950,credit_card
5479,690,260627,credit_card
5480,796,226049,instalment
5481,1949,264831,instalment
5482,190,572659,credit_card
5483,2312,259241,instalment
5484,2674,343428,credit_card
5485,2629,259459,cash
5486,2037,584499,instalment
5487,1612,788671,cash
5488,1401,999166,cash
5489,340,781135,instalment
5490,1863,400020,instalment
5491,548,820133,credit_card
5492,1874,262137,credit_card
5493,174,912515,cash
5494,534,862455,cash
5495,2639,697996,credit_card
5496,2188,858564,credit_card
5497,155,407001,instalment
5498,2735,576826,cash
5499,2184,272645,instalment
5500,1307,937112,instalment
5501,1291,201432,cash
5502,212,654450,cash
5503,438,802909,cash
5504,2964,397842,credit_card
5505,212,181263,cash
5506,2283,425866,cash
5507,1788,960464,cash
5508,1360,176107,instalment
5509,1074,202268,credit_card
5510,833,814684,cash
5511,367,913836,cash
5512,1760,254027,credit_card
5513,2247,909119,credit_card
5514,2038,865317,instalment
5515,101,530459,cash
5516,165,852053,instalment
5517,2154,143095,credit_card
5518,1882,492487,instalment
5519,2571,796930,cash
5520,270,588553,credit_card
5521,1481,230947,cash
5522,812,915683,instalment
5523,1939,802204,cash
5524,238,668596,cash
5525,1655,814564,instalment
5526,1959,171357,cash
5527,120,839142,credit_card
5528,1368,403762,cash
5529,732,620564,credit_card
5530,879,568401,credit_card
5531,2493,197706,instalment
5532,1958,244413,instalment
5533,2602,143610,cash
5534,36,188037,credit_card
5535,422,725553,credit_card
5536,2674,651410,credit_card
5537,954,602696,cash
5538,2141,899097,cash
5539,767,898027,instalment
5540,608,107091,credit_card
5541,2888,923624,credit_card
5542,2311,102060,credit_card
5543,454,230722,cash
5544,2003,655387,credit_card
5545,2784,751906,instalment
5546,111,219064,credit_card
5547,860,216025,cash
5548,1003,255520,cash
5549,1465,784052,cash
5550,1849,439768,instalment
5551,947,265445,instalment
5552,1543,887314,credit_card
5553,1160,924458,instalment
5554,1443,847500,instalment
5555,446,671616,cash
5556,795,834930,credit_card
5557,2720,198069,cash
5558,2599,432193,credit_card
5559,563,969346,instalment
5560,115,802777,cash
5561,1281,466670,cash
5562,1082,986553,credit_card
5563,1509,222130,instalment
5564,768,743849,cash
5565,1623,576293,instalment
5566,505,617937,cash
5567,888,792336,credit_card
5568,2486,899161,credit_card
5569,2265,115063,cash
5570,2437,760955,credit_card
5571,2156,605203,cash
5572,2304,870554,cash
5573,1017,204323,credit_card
5574,1236,496974,cash
5575,1220,869055,credit_card
5576,19,647488,instalment
5577,1552,727777,cash
5578,2730,377526,cash
5579,1537,381870,credit_card
5580,1628,244429,credit_card
5581,970,568324,instalment
5582,2168,627250,credit_card
5583,1574,634260,credit_card
5584,676,499934,instalment
5585,1843,107532,credit_card
5586,737,346783,instalment
5587,1395,423858,credit_card
5588,2778,808390,credit_card
5589,1052,741347,credit_card
5590,1223,742463,cash
5591,742,358255,credit_card
5592,1670,360418,cash
5593,128,227113,cash
5594,2882,407356,instalment
5595,1248,395395,cash
5596,1470,975326,credit_card
5597,192,504566,instalment
5598,2207,174193,instalment
5599,753,294387,credit_card
5600,1943,684586,cash
5601,2203,633359,credit_card
5602,1790,800230,instalment
5603,2424,442165,credit_card
5604,2260,103523,credit_card
5605,2747,493246,credit_card
5606,2387,557220,cash
5607,878,827012,instalment
5608,194,463060,credit_card
5609,2105,795727,cash
5610,2453,671827,credit_card
5611,819,692448,credit_card
5612,939,165159,credit_card
5613,2041,296882,cash
5614,1949,448012,credit_card
5615,891,275248,instalment
5616,2011,827865,credit_card
5617,526,133628,cash
5618,3,542336,cash
5619,614,355419,credit_card
5620,2284,115587,credit_card
5621,2448,471992,credit_card
5622,1394,697487,instalment
5623,1206,184259,credit_card
5624,789,705424,instalment
5625,1989,226940,credit_card
5626,2483,703438,cash
5627,2293,441168,credit_card
5628,1852,236732,cash
5629,1497,489509,credit_card
5630,857,362086,credit_card
5631,2108,723590,cash
5632,392,500595,instalment
5633,153,518115,instalment
5634,665,149903,instalment
5635,1799,551987,cash
5636,2032,878459,cash
5637,2113,529679,credit_card
5638,914,516944,cash
5639,2318,648786,credit_card
5640,1871,540558,instalment
5641,2915,738088,cash
5642,418,618301,instalment
5643,2887,832721,cash
5644,846,318115,cash
5645,484,244563,cash
5646,2206,731454,credit_card
5647,1204,977309,credit_card
5648,978,593015,credit_card
5649,2901,889223,instalment
5650,141,956625,cash
5651,1318,688838,cash
5652,200,562438,cash
5653,2494,339548,cash
5654,2681,156489,instalment
5655,1039,476798,cash
5656,1561,615700,credit_card
5657,549,558058,instalment
5658,1564,707592,credit_card
5659,1555,131507,credit_card
5660,2666,381077,credit_card
5661,1397,477694,credit_card
5662,860,755396,instalment
5663,2780,490581,cash
5664,1237,634905,cash
5665,1539,510067,credit_card
5666,488,488228,cash
5667,687,550576,credit_card
5668,561,962404,credit_card
5669,2406,914204,cash
5670,2965,400238,instalment
5671,474,980614,credit_card
5672,152,597446,credit_card
5673,2064,971685,cash
5674,869,540530,cash
5675,1885,100951,cash
5676,1031,310434,cash
5677,192,968888,credit_card
5678,668,592597,instalment
5679,1221,355701,instalment
5680,2791,169984,credit_card
5681,243,930121,cash
5682,1045,697113,instalment
5683,1479,141777,credit_card
5684,2004,605890,credit_card
5685,274,496707,cash
5686,2977,246329,instalment
5687,619,115095,instalment
5688,415,194476,credit_card
5689,2918,677089,cash
5690,2769,176763,cash
5691,1750,417464,instalment
5692,1077,244436,instalment
5693,1331,483352,instalment
5694,1752,986807,cash
5695,66,627110,cash
5696,112,780314,credit_card
5697,461,432947,cash
5698,155,612072,instalment
5699,1316,722773,credit_card
5700,161,329603,cash
5701,2113,908169,instalment
5702,524,445939,cash
5703,91,640817,instalment
5704,946,154596,credit_card
5705,1398,595035,credit_card
5706,797,286465,credit_card
5707,2698,680029,instalment
5708,2447,782905,instalment
5709,867,745214,instalment
5710,392,175195,instalment
5711,2206,565998,instalment
5712,2890,176426,cash
5713,688,601300,cash
5714,2901,778813,cash
5715,1251,200587,instalment
5716,2934,310287,cash
5717,2244,399207,cash
5718,1202,298760,instalment
5719,1937,469713,credit_card
5720,513,963890,instalment
5721,2087,741782,instalment
5722,2809,282420,cash
5723,763,556401,credit_card
5724,2795,393374,cash
5725,1132,594727,credit_card
5726,1912,481386,instalment
5727,199,139715,instalment
5728,38,979138,cash
5729,261,322671,instalment
5730,777,811340,instalment
5731,2605,935458,credit_card
5732,409,962239,cash
5733,1040,293776,cash
5734,2579,506110,cash
5735,2576,290732,cash
5736,28,982657,credit_card
5737,1979,802160,instalment
5738,2034,946363,credit_card
5739,399,438691,cash
5740,118,480641,instalment
5741,1820,874591,credit_card
5742,2325,754852,credit_card
5743,2131,978472,credit_card
5744,2229,465284,instalment
5745,2064,303767,cash
5746,1721,380815,instalment
5747,638,873420,credit_card
5748,2045,680908,cash
5749,2510,167106,credit_card
5750,132,104119,credit_card
5751,1874,750835,instalment
5752,1378,779110,credit_card
5753,1454,508893,cash
5754,810,834612,credit_card
5755,1743,912027,instalment
5756,1923,509800,instalment
5757,1470,739548,cash
5758,463,711969,credit_card
5759,148,553166,cash
5760,2997,817029,cash
5761,954,739431,credit_card
5762,1002,675049,cash
5763,2036,239731,credit_card
5764,1363,121421,instalment
5765,1124,723582,cash
5766,2504,519931,credit_card
5767,45,512657,credit_card
5768,1900,429820,credit_card
5769,1118,876272,credit_card
5770,1129,471872,cash
5771,2865,837941,credit_card
5772,1012,794934,credit_card
5773,1365,415985,credit_card
5774,550,785448,credit_card
5775,987,358122,credit_card
5776,656,411570,credit_card
5777,2289,512318,cash
5778,2013,439045,instalment
5779,1264,691357,cash
5780,2689,236369,cash
5781,2024,400063,cash
5782,1326,913104,instalment
5783,2549,120465,cash
5784,2192,977294,credit_card
5785,2105,821818,cash
5786,1936,664631,cash
5787,969,448224,cash
5788,2197,643173,cash
5789,1315,729484,cash
5790,176,173809,cash
5791,2997,248518,instalment
5792,2690,720262,cash
5793,1968,197044,cash
5794,326,195624,credit_card
5795,555,717186,instalment
5796,1944,835855,cash
5797,2700,530546,instalment
5798,2206,803711,instalment
5799,542,162315,instalment
5800,282,291900,credit_card
5801,1378,241826,credit_card
5802,1403,663955,credit_card
5803,2211,417886,credit_card
5804,454,145295,credit_card
5805,975,698616,credit_card
5806,2924,490452,credit_card
5807,1472,609307,credit_card
5808,2243,148058,instalment
5809,670,361477,instalment
5810,2374,851291,credit_card
5811,1451,602615,credit_card
5812,2350,828824,instalment
5813,1994,446603,instalment
5814,2560,119128,credit_card
5815,983,428984,instalment
5816,1272,563237,cash
5817,1635,590491,cash
5818,1659,305763,cash
5819,2373,738050,credit_card
5820,1628,798879,cash
5821,436,544730,cash
5822,346,893802,instalment
5823,1118,861267,instalment
5824,1863,938797,credit_card
5825,2085,891235,cash
5826,2895,260475,cash
5827,832,146942,credit_card
5828,574,302566,credit_card
5829,2797,113433,credit_card
5830,712,762016,instalment
5831,568,785184,instalment
5832,1016,232050,cash
5833,1083,378666,credit_card
5834,171,175046,instalment
5835,601,771882,cash
5836,457,231265,credit_card
5837,2488,822094,credit_card
5838,392,363175,cash
5839,289,715699,instalment
5840,1676,232633,credit_card
5841,594,331520,instalment
5842,1604,937446,credit_card
5843,2926,261343,cash
5844,576,564047,cash
5845,110,795048,cash
5846,684,656894,cash
5847,1017,160300,instalment
5848,442,579177,credit_card
5849,2915,746241,cash
5850,425,164359,instalment
5851,2119,494252,cash
5852,2021,604804,instalment
5853,797,469467,instalment
5854,604,588526,credit_card
5855,690,261149,credit_card
5856,842,534269,credit_card
5857,1671,885383,instalment
5858,2034,421179,cash
5859,22,429415,cash
5860,2007,809991,credit_card
5861,990,113003,cash
5862,2784,564695,cash
5863,884,187666,cash
5864,2134,821002,cash
5865,1141,662933,credit_card
5866,1078,442247,instalment
5867,792,415565,cash
5868,1745,547189,instalment
5869,1775,303436,instalment
5870,915,275152,instalment
5871,1316,338457,instalment
5872,280,981964,instalment
5873,1632,309462,instalment
5874,1588,243003,instalment
5875,2247,203442,credit_card
5876,2960,590396,instalment
